,Time,Open,High,Close,Low,Volume
0, 09:30,209.09,209.5,209.2,208.5,320317
1, 09:31,209.12,209.507,209.05,208.93,76962
2, 09:32,209.0,209.254,209.13,209.0,33981
3, 09:33,209.17,209.72,209.04,209.01,18878
4, 09:34,208.87,209.0,208.98,208.49,43100
5, 09:35,208.96,209.41,209.32,208.92,47533
6, 09:36,209.28,209.325,209.0,208.86,68089
7, 09:37,209.06,209.18,209.041,208.99,43105
8, 09:38,209.08,209.295,209.295,209.0,60354
9, 09:39,209.33,209.33,208.92,208.81,134052
10, 09:40,208.94,209.08,208.204,208.088,34502
11, 09:41,208.09,208.09,207.98,207.66,100048
12, 09:42,207.96,208.48,208.42,207.88,19547
13, 09:43,208.37,208.84,208.765,208.13,23699
14, 09:44,208.81,208.95,208.69,208.59,50463
15, 09:45,208.7,208.71,208.625,208.41,41324
16, 09:46,208.615,209.0,208.91,208.615,23185
17, 09:47,208.915,209.2,209.2,208.82,22895
18, 09:48,209.223,209.238,209.06,208.93,19096
19, 09:49,209.04,209.06,208.95,208.921,21139
20, 09:50,208.92,209.3,209.22,208.9,25476
21, 09:51,209.17,209.5,209.264,209.09,27897
22, 09:52,209.31,209.38,209.18,209.0,39842
23, 09:53,209.14,209.15,208.88,208.75,53563
24, 09:54,208.87,208.87,208.69,208.15,53647
25, 09:55,208.66,209.08,208.84,208.65,123405
26, 09:56,208.84,208.84,208.56,208.44,16338
27, 09:57,208.56,208.74,208.2,208.2,14773
28, 09:58,208.19,208.24,208.24,208.03,22057
29, 09:59,208.24,208.6,208.52,208.16,26962
30, 10:00,208.515,208.6,207.93,207.93,19300
31, 10:01,207.96,208.01,207.75,207.75,27111
32, 10:02,207.72,208.03,207.91,207.6,28262
33, 10:03,207.93,207.93,207.61,207.42,28369
34, 10:04,207.54,207.62,207.56,207.44,16746
35, 10:05,207.6,207.81,207.71,207.56,23840
36, 10:06,207.71,207.792,207.4,207.35,11565
37, 10:07,207.33,207.41,207.38,207.25,12333
38, 10:08,207.366,207.605,207.51,207.28,18097
39, 10:09,207.49,207.75,207.66,207.49,621479
40, 10:10,207.62,207.98,207.71,207.54,26939
41, 10:11,207.745,208.02,207.95,207.7,16497
42, 10:12,207.9,207.9,207.43,207.43,21644
43, 10:13,207.41,207.92,207.81,207.41,28122
44, 10:14,207.81,207.97,207.79,207.68,23269
45, 10:15,207.73,207.8,207.76,207.66,18845
46, 10:16,207.85,207.895,207.79,207.61,17162
47, 10:17,207.792,208.005,207.97,207.783,10871
48, 10:18,208.0,208.1,207.86,207.86,18472
49, 10:19,207.86,207.98,207.756,207.7,17049
50, 10:20,207.78,208.3,208.19,207.765,24057
51, 10:21,208.24,208.29,208.18,208.15,8525
52, 10:22,208.2,208.6,208.191,208.1,15656
53, 10:23,208.19,208.3,208.117,208.03,11313
54, 10:24,208.14,208.14,207.915,207.87,17117
55, 10:25,207.84,207.84,207.575,207.52,19715
56, 10:26,207.56,207.7,207.63,207.43,23728
57, 10:27,207.601,207.905,207.905,207.58,12466
58, 10:28,207.88,207.88,207.73,207.62,11829
59, 10:29,207.71,207.8,207.53,207.46,17810
60, 10:30,207.51,207.51,207.39,207.28,25809
61, 10:31,207.38,207.41,207.13,207.13,21463
62, 10:32,207.16,207.24,207.16,207.12,16670
63, 10:33,207.19,207.21,207.04,206.86,39378
64, 10:34,207.025,207.27,207.2,207.02,16333
65, 10:35,207.215,207.52,207.45,207.215,17951
66, 10:36,207.46,207.53,207.49,207.26,8113
67, 10:37,207.5,207.6,207.53,207.39,9927
68, 10:38,207.54,207.82,207.69,207.54,18274
69, 10:39,207.7,207.82,207.75,207.68,10098
70, 10:40,207.71,207.88,207.88,207.71,10430
71, 10:41,207.882,207.92,207.71,207.66,13079
72, 10:42,207.72,207.77,207.63,207.6,12746
73, 10:43,207.62,207.68,207.68,207.505,15054
