Time,Open,High,Close,Low,Volume
 09:30,290.775,290.95,290.68,290.01,35723
 09:31,290.86,290.86,290.64,290.18,7098
 09:32,290.64,290.72,290.72,290.27,5791
 09:33,290.45,290.72,290.161,290.16,101686
 09:34,290.16,290.91,290.7,289.82,42751
 09:35,290.545,290.762,290.74,290.37,16995
 09:36,290.78,290.87,290.81,290.52,12690
 09:37,290.72,290.88,290.795,290.6,10979
 09:38,290.82,291.58,290.82,290.69,27123
 09:39,290.82,290.82,290.5,290.24,15816
 09:40,290.395,290.5,290.35,290.25,8972
 09:41,290.3,290.54,290.28,290.28,6834
 09:42,290.54,290.55,290.098,290.01,9042
 09:43,290.075,290.075,289.86,289.82,14993
 09:44,289.89,290.12,290.04,289.78,14034
 09:45,290.045,290.39,290.385,289.94,15287
 09:46,290.5,290.645,290.6,290.415,10545
 09:47,290.63,291.0,290.715,290.62,16714
 09:48,290.715,290.72,290.455,290.455,9377
 09:49,290.44,290.53,290.21,290.155,11247
 09:50,290.29,290.29,290.13,290.0,5549
 09:51,290.13,290.588,290.34,290.04,17783
 09:52,290.33,290.338,290.085,290.084,7843
 09:53,290.03,290.05,289.7,289.63,19243
 09:54,289.7,289.95,289.843,289.7,16163
 09:55,289.805,289.888,289.665,289.51,8896
 09:56,289.665,290.3,290.296,289.632,10936
 09:57,290.32,290.56,290.335,290.18,13825
 09:58,290.3,290.3,290.027,289.92,8501
 09:59,290.025,290.195,290.195,289.92,6662
 10:00,290.32,290.38,290.2,290.16,9465
 10:01,290.25,290.47,290.399,290.25,9109
 10:02,290.3,290.72,290.69,290.27,10934
 10:03,290.61,290.695,290.655,290.52,8799
 10:04,290.682,290.682,290.49,290.42,7184
 10:05,290.41,290.58,290.53,290.41,5091
 10:06,290.57,290.73,290.632,290.55,8493
 10:07,290.675,290.89,290.82,290.61,11468
 10:08,290.745,290.745,290.2,290.1,8293
 10:09,290.13,290.27,290.27,289.901,11865
 10:10,290.2,290.25,290.0,289.82,6496
 10:11,289.945,289.945,289.92,289.71,10509
 10:12,289.855,290.0,289.84,289.69,6741
 10:13,289.92,289.92,289.79,289.62,8343
 10:14,289.684,289.88,289.695,289.66,6313
 10:15,289.64,289.64,289.495,289.36,11022
 10:16,289.55,289.57,289.47,289.25,7888
 10:17,289.4,289.47,289.35,289.335,6940
 10:18,289.334,289.45,289.33,289.24,17167
 10:19,289.315,289.45,289.2,289.15,21725
 10:20,289.156,289.44,289.335,289.156,10692
 10:21,289.23,289.38,288.95,288.91,14732
 10:22,288.95,289.15,288.9,288.9,10566
 10:23,288.9,288.97,288.93,288.79,14811
 10:24,288.92,288.99,288.7,288.65,15425
 10:25,288.7,288.71,288.625,288.581,6477
 10:26,288.59,288.86,288.845,288.54,16637
 10:27,288.79,288.85,288.751,288.63,5020
 10:28,288.55,288.56,288.485,288.41,10525
 10:29,288.41,288.55,288.49,288.25,16076
 10:30,288.54,288.65,288.46,288.32,7307
 10:31,288.46,288.525,288.4,288.4,6669
 10:32,288.4,288.49,288.415,288.34,7608
 10:33,288.49,288.53,288.39,288.33,6967
 10:34,288.44,288.58,288.58,288.42,5514
 10:35,288.48,288.58,288.54,288.41,6041
 10:36,288.55,288.55,288.4,288.39,10905
 10:37,288.34,288.42,288.36,288.33,9609
 10:38,288.44,288.44,288.38,288.29,9308
 10:39,288.315,288.38,288.33,288.22,8582
 10:40,288.26,288.29,288.14,287.92,24455
 10:41,288.13,288.255,288.18,288.05,14500
 10:42,288.07,288.24,288.1,287.99,12193
