,Time,Open,High,Close,Low,Volume
0, 09:30,482.0,483.85,482.169,480.995,89879
1, 09:31,482.01,482.035,479.26,479.16,24674
2, 09:32,479.3,480.59,480.54,479.3,11969
3, 09:33,480.675,481.06,479.5,479.5,7410
4, 09:34,479.77,481.07,481.07,479.48,11940
5, 09:35,481.19,482.35,482.35,480.65,10880
6, 09:36,482.5,482.5,481.01,480.68,14305
7, 09:37,480.62,480.99,480.875,480.465,5424
8, 09:38,480.87,480.89,480.663,480.5,5230
9, 09:39,480.41,480.51,480.34,479.76,5387
10, 09:40,480.03,480.3,479.78,479.22,17809
11, 09:41,479.5,480.09,479.87,479.45,7689
12, 09:42,479.69,480.34,479.94,479.68,10408
13, 09:43,479.9,480.27,480.27,479.773,4002
14, 09:44,479.86,479.86,479.32,479.02,9875
15, 09:45,479.35,479.36,478.237,477.51,18919
16, 09:46,478.57,479.65,479.2,478.553,5985
17, 09:47,479.16,479.28,478.32,478.24,12265
18, 09:48,478.39,478.4,477.66,477.66,13135
19, 09:49,477.66,478.17,477.6,477.44,7534
20, 09:50,477.725,477.725,477.33,477.28,8679
21, 09:51,477.51,477.73,477.69,477.45,7775
22, 09:52,477.73,478.0,477.45,477.45,6548
23, 09:53,477.41,477.41,476.78,476.78,4041
24, 09:54,476.8,477.02,476.88,476.56,13486
25, 09:55,477.04,477.18,477.16,476.69,17292
26, 09:56,477.18,477.46,477.46,476.99,24016
27, 09:57,477.35,478.15,477.52,477.32,15872
28, 09:58,477.52,477.52,477.235,477.16,6849
29, 09:59,477.195,477.86,477.73,477.04,11382
30, 10:00,477.655,477.85,477.4,477.04,14276
31, 10:01,477.41,477.605,476.69,476.34,14094
32, 10:02,476.58,477.15,477.075,476.33,10567
33, 10:03,476.91,476.99,476.53,476.4,7401
34, 10:04,476.41,476.62,476.54,476.41,3723
35, 10:05,476.59,476.73,475.9,475.84,10745
36, 10:06,475.82,475.9,475.49,475.47,13770
37, 10:07,475.525,476.15,475.95,475.44,8921
38, 10:08,475.81,475.81,475.48,475.28,6844
39, 10:09,475.41,475.75,475.75,475.33,4629
40, 10:10,475.53,475.74,475.29,475.29,5650
41, 10:11,475.27,475.625,475.55,475.26,4770
42, 10:12,475.7,475.92,475.87,475.64,5208
43, 10:13,475.99,476.005,475.77,475.77,2636
44, 10:14,475.58,476.24,475.93,475.58,12394
45, 10:15,475.86,475.86,475.62,475.62,4245
46, 10:16,475.71,476.44,476.27,475.71,9160
47, 10:17,476.459,476.79,476.53,476.459,5939
48, 10:18,476.67,476.68,476.34,476.24,15188
49, 10:19,476.27,476.27,475.64,475.64,4358
50, 10:20,475.715,476.035,476.035,475.71,9994
51, 10:21,475.73,476.03,475.735,475.56,9860
52, 10:22,475.61,476.15,475.93,475.6,8738
53, 10:23,475.97,476.051,475.855,475.67,6398
54, 10:24,475.77,476.205,475.825,475.77,8150
55, 10:25,475.78,475.87,475.83,475.55,3912
56, 10:26,475.928,476.24,476.24,475.87,4363
57, 10:27,476.47,476.56,476.305,476.305,6322
58, 10:28,476.21,476.23,475.925,475.87,4985
59, 10:29,475.73,476.07,476.07,475.66,6613
60, 10:30,476.02,476.24,476.035,475.72,11423
61, 10:31,475.89,476.27,475.785,475.785,6222
62, 10:32,475.755,476.0,475.99,475.55,11174
63, 10:33,476.225,476.24,475.96,475.66,5254
64, 10:34,475.89,476.236,476.135,475.785,4863
65, 10:35,475.995,476.42,476.42,475.88,11389
66, 10:36,476.18,476.3,476.0,475.86,3222
67, 10:37,476.02,476.04,475.895,475.505,6472
68, 10:38,475.92,476.39,476.175,475.67,5692
69, 10:39,476.23,476.294,475.795,475.795,7157
70, 10:40,475.8,476.52,476.52,475.73,8142
71, 10:41,476.7,476.7,476.615,476.522,1261
72, 10:42,476.75,477.0,476.88,476.69,6662
73, 10:43,476.88,476.88,476.355,476.15,6754
74, 10:44,476.37,477.12,476.68,476.37,5947
75, 10:45,476.805,476.805,476.745,476.285,8511
76, 10:46,476.63,476.863,476.85,476.63,4011
77, 10:47,476.795,477.42,477.42,476.79,7017
78, 10:48,477.28,477.89,477.545,477.28,8817
79, 10:49,477.68,477.685,477.25,477.145,5218
80, 10:50,477.167,477.425,477.15,477.15,5495
81, 10:51,477.12,477.58,477.48,476.96,6234
82, 10:52,477.49,477.76,477.65,477.06,12497
83, 10:53,477.67,477.805,477.63,477.565,3214
84, 10:54,477.7,477.98,477.77,477.685,4595
85, 10:55,477.825,478.55,477.72,477.67,10432
86, 10:56,477.67,478.125,477.95,477.55,4215
87, 10:57,477.97,478.15,477.75,477.75,7952
88, 10:58,477.965,478.5,478.5,477.965,6788
89, 10:59,478.405,478.405,478.05,477.93,6599
90, 11:00,477.95,478.03,478.0,477.8,6229
91, 11:01,477.87,477.99,477.51,477.51,7280
92, 11:02,477.64,477.79,477.79,477.47,2792
93, 11:03,477.56,477.77,477.23,477.115,7040
94, 11:04,477.27,477.4,477.39,477.25,1480
95, 11:05,477.25,477.57,477.51,477.24,4829
96, 11:06,477.413,477.54,477.36,477.195,5634
97, 11:07,477.425,477.52,477.34,477.235,4796
98, 11:08,477.37,477.44,477.22,477.22,1518
99, 11:09,477.44,477.86,477.755,477.365,3976
100, 11:10,477.84,478.1,478.023,477.68,8975
101, 11:11,478.02,478.02,477.624,477.555,5227
102, 11:12,477.66,478.21,478.045,477.66,6076
103, 11:13,478.12,478.21,477.855,477.82,4627
104, 11:14,477.75,477.97,477.83,477.72,3436
105, 11:15,477.805,478.08,478.055,477.75,5711
106, 11:16,478.37,478.99,478.85,478.27,6586
107, 11:17,478.855,479.09,478.81,478.67,5712
108, 11:18,478.69,479.05,479.05,478.66,4105
109, 11:19,479.05,479.565,479.565,479.02,4032
110, 11:20,479.42,479.8,479.38,479.34,5292
111, 11:21,479.342,479.77,479.46,479.06,4175
112, 11:22,479.545,479.545,479.43,479.36,6637
113, 11:23,479.41,479.455,479.455,479.33,1671
114, 11:24,479.46,479.46,479.32,479.17,4409
115, 11:25,479.22,479.22,478.855,478.66,6593
116, 11:26,478.855,479.18,479.045,478.855,2387
117, 11:27,479.03,479.105,479.105,478.7,4889
118, 11:28,479.1,479.58,479.47,479.1,1455
119, 11:29,479.42,479.46,478.905,478.905,7386
120, 11:30,478.8,478.8,478.59,478.47,1891
121, 11:31,478.62,478.81,478.78,478.57,2508
122, 11:32,478.88,478.88,478.481,478.45,2216
123, 11:33,478.45,478.69,478.69,478.24,3106
124, 11:34,478.68,478.73,478.45,478.348,3026
125, 11:35,478.46,478.56,478.3,478.3,2986
126, 11:36,478.25,478.35,478.21,478.1,2591
127, 11:37,478.28,478.28,478.28,478.21,1173
128, 11:38,478.12,478.145,477.896,477.865,3794
129, 11:39,477.935,478.58,478.36,477.935,5079
130, 11:40,478.41,478.487,478.346,478.346,1984
131, 11:41,478.31,478.31,477.69,477.47,6395
132, 11:42,477.66,478.05,477.87,477.65,3612
133, 11:43,477.84,478.24,478.24,477.84,3665
134, 11:44,478.06,478.48,478.31,477.91,5512
135, 11:45,478.37,478.54,478.105,478.105,7074
136, 11:46,477.99,478.1,478.1,477.57,7128
137, 11:47,477.91,478.13,478.13,477.71,2958
138, 11:48,477.97,478.54,478.54,477.97,5876
139, 11:49,478.56,478.64,478.64,478.38,3833
140, 11:50,478.58,478.62,478.5,478.05,5793
141, 11:51,478.65,479.146,479.11,478.65,3261
142, 11:52,479.12,479.18,479.09,479.08,2421
143, 11:53,479.045,479.4,479.165,479.022,4654
144, 11:54,479.21,479.765,479.285,479.21,5373
145, 11:55,479.36,479.513,479.425,479.1,5471
146, 11:56,479.44,479.44,479.3,479.13,4520
147, 11:57,479.12,479.19,479.16,479.05,3033
148, 11:58,479.095,479.195,479.04,479.04,3322
149, 11:59,479.165,479.34,479.34,479.13,1698
150, 12:00,479.46,479.49,479.45,479.44,1473
151, 12:01,479.55,479.55,479.45,479.42,2776
152, 12:02,479.87,479.87,479.87,479.87,307
153, 12:03,479.84,480.209,480.056,479.84,3570
