Time,Open,High,Close,Low,Volume
 09:30,390.88,390.88,388.85,388.18,88838
 09:31,389.405,389.405,388.36,388.15,17973
 09:32,388.21,388.92,388.19,387.66,13158
 09:33,388.21,388.92,388.92,387.8,8931
 09:34,388.43,389.67,389.39,388.43,7388
 09:35,389.23,390.45,390.15,389.07,12590
 09:36,390.11,390.21,389.94,389.605,7554
 09:37,389.89,390.15,390.025,389.87,7750
 09:38,390.51,391.36,391.19,390.4,3681
 09:39,391.43,391.43,391.085,390.7,4687
 09:40,391.07,391.16,389.6,389.6,15997
 09:41,389.62,389.76,389.658,389.535,5370
 09:42,389.745,390.22,390.11,389.745,2986
 09:43,390.35,390.78,390.72,390.0,3783
 09:44,390.87,390.96,390.535,390.17,5202
 09:45,390.585,390.585,389.95,389.66,9773
 09:46,390.13,390.781,390.17,389.92,11280
 09:47,390.0,390.165,390.0,389.5,5680
 09:48,389.75,389.88,389.47,389.24,15447
 09:49,389.605,389.605,389.1,388.69,10004
 09:50,389.27,389.555,389.105,389.105,2499
 09:51,389.29,389.635,389.62,389.27,5536
 09:52,389.64,389.725,389.56,389.44,2957
 09:53,389.55,389.585,389.482,389.45,2328
 09:54,389.313,389.6,389.6,388.983,7698
 09:55,389.745,390.52,390.505,389.745,15496
 09:56,390.62,390.97,390.76,390.333,6113
 09:57,391.22,391.43,390.03,390.03,7210
 09:58,389.97,390.37,390.37,389.97,3662
 09:59,390.32,391.4,390.94,390.18,8502
 10:00,390.85,391.11,391.11,390.29,7935
 10:01,390.84,391.07,390.575,390.575,3186
 10:02,390.25,390.529,390.06,389.66,7173
 10:03,390.03,390.14,389.103,388.85,4972
 10:04,389.275,389.275,388.75,388.75,2579
 10:05,388.762,388.87,388.23,388.23,6792
 10:06,388.41,388.56,388.195,388.18,5352
 10:07,388.04,388.5,388.25,387.885,10764
 10:08,388.23,388.23,387.345,387.345,9386
 10:09,387.24,387.41,386.92,386.92,3142
 10:10,386.86,386.86,386.55,386.335,5943
 10:11,386.56,386.56,386.2,386.17,6041
 10:12,386.34,386.34,385.91,385.82,5466
 10:13,386.04,386.418,386.418,385.885,8938
 10:14,386.13,386.37,386.15,386.02,8298
 10:15,385.99,385.99,385.74,385.535,4019
 10:16,385.74,386.76,386.41,385.74,7019
 10:17,386.37,386.43,386.375,386.11,7642
 10:18,386.52,386.55,386.09,385.99,9782
 10:19,386.053,386.053,385.775,385.76,3804
 10:20,385.92,385.94,385.251,385.06,7163
 10:21,385.175,385.33,384.865,384.71,8943
 10:22,384.88,385.13,384.68,384.46,8090
 10:23,384.621,384.82,384.45,384.18,10789
 10:24,384.55,384.635,383.96,383.96,5374
 10:25,383.96,384.1,383.93,383.707,9147
 10:26,384.14,384.14,383.95,383.52,12831
 10:27,383.95,384.64,384.64,383.95,4687
 10:28,384.43,384.43,384.366,384.085,4071
