,Time,Open,High,Close,Low,Volume
0, 09:30,59.67,59.94,59.92,59.631,441494
1, 09:31,59.87,59.97,59.74,59.72,122898
2, 09:32,59.75,59.88,59.82,59.75,80610
3, 09:33,59.825,59.84,59.755,59.68,73314
4, 09:34,59.76,59.92,59.83,59.75,75602
5, 09:35,59.82,59.83,59.72,59.66,83824
6, 09:36,59.73,59.76,59.73,59.69,58988
7, 09:37,59.73,59.78,59.774,59.65,58659
8, 09:38,59.767,59.83,59.725,59.7,52480
9, 09:39,59.72,59.74,59.705,59.67,41816
10, 09:40,59.71,59.71,59.6,59.535,99502
11, 09:41,59.595,59.65,59.65,59.54,55108
12, 09:42,59.65,59.65,59.57,59.53,56647
13, 09:43,59.58,59.58,59.485,59.45,47919
14, 09:44,59.48,59.533,59.533,59.46,24433
15, 09:45,59.53,59.535,59.48,59.465,63158
16, 09:46,59.485,59.61,59.595,59.48,38734
17, 09:47,59.605,59.605,59.555,59.52,69811
18, 09:48,59.56,59.56,59.48,59.47,40338
19, 09:49,59.49,59.5,59.4,59.4,80960
20, 09:50,59.41,59.42,59.39,59.3,51217
21, 09:51,59.39,59.48,59.43,59.39,38945
22, 09:52,59.43,59.43,59.38,59.363,22979
23, 09:53,59.365,59.38,59.37,59.34,42785
24, 09:54,59.38,59.45,59.45,59.37,48597
25, 09:55,59.43,59.44,59.37,59.35,78749
26, 09:56,59.37,59.42,59.42,59.355,34075
27, 09:57,59.42,59.48,59.39,59.385,67449
28, 09:58,59.4,59.45,59.44,59.38,36539
29, 09:59,59.45,59.46,59.435,59.39,53070
30, 10:00,59.43,59.52,59.51,59.39,55475
31, 10:01,59.51,59.57,59.545,59.5,45413
32, 10:02,59.54,59.6,59.595,59.51,25960
33, 10:03,59.59,59.59,59.58,59.55,35930
34, 10:04,59.59,59.65,59.64,59.58,23465
35, 10:05,59.65,59.658,59.645,59.58,38697
36, 10:06,59.65,59.72,59.72,59.63,53150
37, 10:07,59.71,59.72,59.6,59.59,27977
38, 10:08,59.6,59.604,59.51,59.51,32073
39, 10:09,59.52,59.59,59.59,59.5,30100
40, 10:10,59.59,59.64,59.58,59.575,26239
41, 10:11,59.58,59.64,59.615,59.575,27352
42, 10:12,59.6,59.6,59.575,59.55,24076
43, 10:13,59.575,59.575,59.535,59.52,32563
44, 10:14,59.53,59.56,59.53,59.52,45836
45, 10:15,59.53,59.54,59.51,59.48,80227
46, 10:16,59.515,59.545,59.47,59.47,127870
47, 10:17,59.46,59.49,59.465,59.44,38401
48, 10:18,59.48,59.51,59.47,59.47,29428
49, 10:19,59.47,59.525,59.492,59.455,27162
50, 10:20,59.5,59.53,59.515,59.49,31268
51, 10:21,59.515,59.515,59.48,59.445,35924
52, 10:22,59.48,59.49,59.45,59.43,37755
53, 10:23,59.44,59.485,59.46,59.44,26678
54, 10:24,59.46,59.46,59.37,59.36,85154
55, 10:25,59.38,59.39,59.375,59.34,36612
56, 10:26,59.375,59.42,59.415,59.335,40571
57, 10:27,59.41,59.46,59.435,59.4,35862
58, 10:28,59.43,59.45,59.4,59.395,29965
59, 10:29,59.405,59.44,59.435,59.375,30604
60, 10:30,59.44,59.46,59.45,59.41,75372
61, 10:31,59.45,59.47,59.47,59.405,45374
62, 10:32,59.475,59.495,59.485,59.47,41934
63, 10:33,59.48,59.545,59.53,59.48,40649
64, 10:34,59.53,59.63,59.625,59.53,54931
65, 10:35,59.62,59.675,59.67,59.59,47378
66, 10:36,59.68,59.755,59.75,59.67,37798
67, 10:37,59.745,59.751,59.71,59.7,51347
68, 10:38,59.705,59.75,59.746,59.685,41852
69, 10:39,59.745,59.8,59.74,59.74,76474
70, 10:40,59.74,59.77,59.76,59.685,57012
71, 10:41,59.75,59.795,59.73,59.725,34045
72, 10:42,59.74,59.8,59.795,59.74,33777
73, 10:43,59.79,59.82,59.795,59.77,61234
74, 10:44,59.8,59.91,59.894,59.8,91670
75, 10:45,59.9,59.92,59.855,59.84,64755
76, 10:46,59.855,59.875,59.86,59.83,63149
77, 10:47,59.85,59.91,59.89,59.84,101350
78, 10:48,59.89,59.92,59.9,59.88,39638
79, 10:49,59.898,59.92,59.915,59.89,47895
80, 10:50,59.91,59.929,59.905,59.895,40604
81, 10:51,59.905,59.91,59.905,59.88,88330
82, 10:52,59.905,59.92,59.915,59.89,49162
83, 10:53,59.915,59.93,59.824,59.81,174874
