Datetime,Open,High,Low,Close,Adj Close,Volume,sma20
2021-12-28 10:01:00-05:00,326.3599853515625,326.5299987792969,326.0899963378906,326.0899963378906,326.0899963378906,4447,326.460498046875
2021-12-28 10:02:00-05:00,326.0899963378906,326.0899963378906,325.8999938964844,325.8999938964844,325.8999938964844,2529,326.36749877929685
2021-12-28 10:03:00-05:00,325.8599853515625,325.989990234375,325.8599853515625,325.95001220703125,325.95001220703125,1985,326.29949951171875
2021-12-28 10:04:00-05:00,325.8599853515625,326.1099853515625,325.8599853515625,326.1099853515625,326.1099853515625,1767,326.23899841308594
2021-12-28 10:05:00-05:00,326.07000732421875,326.07000732421875,325.8800048828125,326.0050048828125,326.0050048828125,3091,326.2095001220703
2021-12-28 10:06:00-05:00,326.0400085449219,326.6000061035156,326.0400085449219,326.6000061035156,326.6000061035156,2428,326.2345001220703
2021-12-28 10:07:00-05:00,326.42498779296875,326.42498779296875,325.9800109863281,325.9800109863281,325.9800109863281,2871,326.1825012207031
2021-12-28 10:08:00-05:00,325.9700012207031,326.2699890136719,325.9700012207031,326.2699890136719,326.2699890136719,1295,326.1625
2021-12-28 10:09:00-05:00,326.1000061035156,326.1000061035156,325.9599914550781,325.9599914550781,325.9599914550781,1986,326.1285003662109
2021-12-28 10:10:00-05:00,325.9800109863281,326.0,325.9800109863281,325.9849853515625,325.9849853515625,1347,326.0849975585937
2021-12-28 10:11:00-05:00,325.9700012207031,326.1300048828125,325.9599914550781,326.1300048828125,326.1300048828125,15991,326.08899841308596
2021-12-28 10:12:00-05:00,326.07000732421875,326.07000732421875,326.0299987792969,326.05499267578125,326.05499267578125,2003,326.1044982910156
2021-12-28 10:13:00-05:00,326.1499938964844,326.239990234375,326.1000061035156,326.19500732421875,326.19500732421875,1600,326.1289978027344
2021-12-28 10:14:00-05:00,326.19500732421875,326.19500732421875,325.8900146484375,326.1600036621094,326.1600036621094,5050,326.1339996337891
2021-12-28 10:15:00-05:00,326.1449890136719,326.3699951171875,326.1199951171875,326.1600036621094,326.1600036621094,2923,326.1494995117188
2021-12-28 10:16:00-05:00,326.16461181640625,326.18359375,326.1400146484375,326.1400146484375,326.1400146484375,1307,326.10350036621094
2021-12-28 10:17:00-05:00,326.2300109863281,326.32501220703125,326.2300109863281,326.32501220703125,326.32501220703125,543,326.13800048828125
2021-12-28 10:18:00-05:00,326.1600036621094,326.1600036621094,325.82958984375,325.82958984375,325.82958984375,1370,326.0939605712891
2021-12-28 10:19:00-05:00,325.7850036621094,325.8500061035156,325.7850036621094,325.8500061035156,325.8500061035156,1209,326.0829620361328
2021-12-28 10:20:00-05:00,325.67999267578125,325.67999267578125,325.2699890136719,325.31500244140625,325.31500244140625,1092,326.0159637451172
2021-12-28 10:21:00-05:00,325.3599853515625,325.44000244140625,325.3599853515625,325.4200134277344,325.4200134277344,2817,325.94496459960936
2021-12-28 10:23:00-05:00,325.57000732421875,325.57000732421875,325.1499938964844,325.30999755859375,325.30999755859375,2132,325.87046508789064
2021-12-28 10:24:00-05:00,325.32000732421875,325.3500061035156,325.29998779296875,325.3500061035156,325.3500061035156,651,325.7859649658203
2021-12-28 10:25:00-05:00,325.4010009765625,325.4010009765625,325.010009765625,325.010009765625,325.010009765625,1030,325.67096557617185
2021-12-28 10:26:00-05:00,325.17999267578125,325.3299865722656,325.1499938964844,325.235595703125,325.235595703125,1605,325.5785247802734
2021-12-28 10:27:00-05:00,325.0899963378906,325.2049865722656,325.0199890136719,325.20001220703125,325.20001220703125,3329,325.4845245361328
2021-12-28 10:28:00-05:00,325.70001220703125,325.7099914550781,325.5400085449219,325.614990234375,325.614990234375,1452,325.4135223388672
2021-12-28 10:29:00-05:00,325.6300048828125,325.6499938964844,325.5766906738281,325.6499938964844,325.6499938964844,588,325.39556274414065
2021-12-28 10:30:00-05:00,325.6499938964844,325.6499938964844,325.5299987792969,325.614990234375,325.614990234375,1108,325.37206115722654
2021-12-28 10:31:00-05:00,325.3500061035156,325.614990234375,325.3500061035156,325.5400085449219,325.5400085449219,2531,325.3945617675781
2021-12-28 10:32:00-05:00,325.6449890136719,325.7799987792969,325.54998779296875,325.7799987792969,325.7799987792969,899,325.43056030273436
2021-12-28 10:33:00-05:00,325.57000732421875,325.57000732421875,325.57000732421875,325.57000732421875,325.57000732421875,536,325.45656127929686
2021-12-28 10:34:00-05:00,325.510009765625,325.510009765625,325.29998779296875,325.3450012207031,325.3450012207031,1984,325.4560607910156
2021-12-28 10:35:00-05:00,325.239990234375,325.7200012207031,325.239990234375,325.7200012207031,325.7200012207031,2045,325.5270599365234
2021-12-28 10:36:00-05:00,325.5899963378906,325.5899963378906,325.5899963378906,325.5899963378906,325.5899963378906,349,325.5625
2021-12-28 10:37:00-05:00,325.55999755859375,325.6600036621094,325.5400085449219,325.6600036621094,325.6600036621094,1848,325.60849914550784
2021-12-28 10:38:00-05:00,325.5400085449219,325.7900085449219,325.5400085449219,325.7900085449219,325.7900085449219,1956,325.6260009765625
2021-12-28 10:40:00-05:00,325.6600036621094,325.6600036621094,325.3599853515625,325.3599853515625,325.3599853515625,2031,325.5970001220703
2021-12-28 10:41:00-05:00,325.4800109863281,325.489990234375,325.4700012207031,325.4700012207031,325.4700012207031,1573,325.58250122070314
2021-12-28 10:42:00-05:00,325.5498046875,325.5498046875,324.8900146484375,324.8900146484375,324.8900146484375,2645,325.5175018310547
2021-12-28 10:43:00-05:00,325.0299987792969,325.19000244140625,325.0299987792969,325.19000244140625,325.19000244140625,2120,325.4585021972656
2021-12-28 10:44:00-05:00,325.3999938964844,325.50628662109375,325.3999938964844,325.50628662109375,325.50628662109375,252,325.45213012695314
2021-12-28 10:45:00-05:00,325.3900146484375,325.55999755859375,325.3800048828125,325.55999755859375,325.55999755859375,868,325.4736297607422
2021-12-28 10:46:00-05:00,325.6000061035156,325.6000061035156,325.1600036621094,325.1600036621094,325.1600036621094,1701,325.4176300048828
2021-12-28 10:47:00-05:00,325.17498779296875,325.29998779296875,325.17498779296875,325.260009765625,325.260009765625,1067,325.38463134765624
2021-12-28 10:48:00-05:00,325.3500061035156,325.510009765625,325.25,325.4649963378906,325.4649963378906,1517,325.36513061523436
2021-12-28 10:49:00-05:00,325.5199890136719,325.5400085449219,325.510009765625,325.5400085449219,325.5400085449219,1061,325.3401306152344
2021-12-28 10:50:00-05:00,325.4200134277344,325.6300048828125,325.4200134277344,325.5400085449219,325.5400085449219,2511,325.35813293457034
2021-12-28 10:51:00-05:00,325.44000244140625,325.57000732421875,325.2349853515625,325.57000732421875,325.57000732421875,2309,325.3681335449219
2021-12-28 10:52:00-05:00,325.32000732421875,325.42498779296875,325.2900085449219,325.29998779296875,325.29998779296875,1922,325.409130859375
2021-12-28 10:53:00-05:00,325.239990234375,325.45001220703125,325.239990234375,325.45001220703125,325.45001220703125,260,325.4351318359375
2021-12-28 10:54:00-05:00,325.3299865722656,325.54998779296875,325.3299865722656,325.54998779296875,325.54998779296875,23745,325.439501953125
2021-12-28 10:55:00-05:00,325.6300048828125,325.70001220703125,325.6300048828125,325.67498779296875,325.67498779296875,1525,325.4510009765625
2021-12-28 10:56:00-05:00,325.6650085449219,325.6650085449219,325.6650085449219,325.6650085449219,325.6650085449219,377,325.5015014648437
2021-12-28 10:57:00-05:00,325.6549987792969,325.6549987792969,325.6549987792969,325.6549987792969,325.6549987792969,497,325.54100036621094
2021-12-28 10:58:00-05:00,325.6951904296875,325.6951904296875,325.6951904296875,325.6951904296875,325.6951904296875,807,325.56401977539065
2021-12-28 10:59:00-05:00,325.7699890136719,325.7699890136719,325.6400146484375,325.6400146484375,325.6400146484375,686,325.5740203857422
2021-12-28 11:00:00-05:00,325.54998779296875,325.69500732421875,325.47100830078125,325.69500732421875,325.69500732421875,1587,325.5895202636719
2021-12-28 11:01:00-05:00,325.7699890136719,325.7699890136719,325.7099914550781,325.7099914550781,325.7099914550781,1481,325.6035186767578
2021-12-28 11:02:00-05:00,325.6499938964844,325.7300109863281,325.6499938964844,325.6499938964844,325.6499938964844,1424,325.6385192871094
2021-12-28 11:03:00-05:00,325.7250061035156,325.7250061035156,325.7250061035156,325.7250061035156,325.7250061035156,1096,325.6660186767578
2021-12-28 11:04:00-05:00,325.6300048828125,325.8599853515625,325.6300048828125,325.8599853515625,325.8599853515625,9580,325.6970184326172
2021-12-28 11:06:00-05:00,325.8299865722656,325.8299865722656,325.6099853515625,325.6099853515625,325.6099853515625,1581,325.6905181884766
2021-12-28 11:07:00-05:00,325.625,325.7200012207031,325.625,325.7200012207031,325.7200012207031,761,325.6960174560547
2021-12-28 11:08:00-05:00,325.79998779296875,325.79998779296875,325.79998779296875,325.79998779296875,325.79998779296875,488,325.71051635742185
2021-12-28 11:09:00-05:00,325.7300109863281,325.7300109863281,325.7300109863281,325.7300109863281,325.7300109863281,704,325.71399841308596
2021-12-28 11:11:00-05:00,325.79998779296875,325.8399963378906,325.6199951171875,325.739990234375,325.739990234375,3920,325.7239959716797
2021-12-28 11:12:00-05:00,325.8900146484375,326.08990478515625,325.8900146484375,326.08990478515625,326.08990478515625,439,325.76348571777345
2021-12-28 11:13:00-05:00,325.9700012207031,325.9700012207031,325.79998779296875,325.80999755859375,325.80999755859375,1920,325.773486328125
2021-12-28 11:14:00-05:00,325.92169189453125,325.92169189453125,325.6300048828125,325.6300048828125,325.6300048828125,1084,325.7714874267578
2021-12-28 11:15:00-05:00,325.6600036621094,326.1600036621094,325.55999755859375,325.875,325.875,5516,325.78648681640624
2021-12-28 11:16:00-05:00,326.1700134277344,326.1700134277344,325.87469482421875,325.9200134277344,325.9200134277344,1359,325.79248962402346
2021-12-28 11:17:00-05:00,326.0299987792969,326.2099914550781,326.0299987792969,326.2099914550781,326.2099914550781,394,325.852490234375
2021-12-28 11:18:00-05:00,326.0799865722656,326.1499938964844,326.0299987792969,326.0400085449219,326.0400085449219,1426,325.8844909667969
2021-12-28 11:19:00-05:00,326.1650085449219,326.3299865722656,326.1650085449219,326.3299865722656,326.3299865722656,869,325.93749084472654
2021-12-28 11:20:00-05:00,326.3399963378906,326.409912109375,326.260009765625,326.409912109375,326.409912109375,1925,326.00548095703124
2021-12-28 11:21:00-05:00,326.29998779296875,326.29998779296875,326.2900085449219,326.2900085449219,326.2900085449219,583,326.06048278808595
2021-12-28 11:22:00-05:00,326.3299865722656,326.7117004394531,326.25,326.5299987792969,326.5299987792969,2529,326.1044921875
2021-12-28 11:23:00-05:00,326.4700012207031,326.489990234375,326.20001220703125,326.25,326.25,4531,326.14849243164065
2021-12-28 11:24:00-05:00,326.2099914550781,326.3399963378906,326.20001220703125,326.3399963378906,326.3399963378906,3015,326.21949157714846
2021-12-28 11:26:00-05:00,326.0,326.0799865722656,326.0,326.0799865722656,326.0799865722656,1128,326.239990234375
2021-12-28 11:27:00-05:00,325.8800048828125,325.8800048828125,325.8800048828125,325.8800048828125,325.8800048828125,482,326.2359893798828
2021-12-28 11:28:00-05:00,325.92999267578125,325.92999267578125,325.8800048828125,325.8800048828125,325.8800048828125,1027,326.20299072265624
2021-12-28 11:29:00-05:00,326.1099853515625,326.1099853515625,325.95001220703125,325.95001220703125,325.95001220703125,1301,326.19399108886716
2021-12-28 11:30:00-05:00,325.7699890136719,325.7699890136719,325.6600036621094,325.6600036621094,325.6600036621094,501,326.1269927978516
2021-12-28 11:31:00-05:00,325.6199951171875,325.760009765625,325.6199951171875,325.760009765625,325.760009765625,2977,326.06200256347654
2021-12-28 11:32:00-05:00,325.69000244140625,325.70001220703125,325.57000732421875,325.5799865722656,325.5799865722656,1502,325.9910003662109
2021-12-28 11:33:00-05:00,325.67999267578125,325.67999267578125,325.5400085449219,325.5400085449219,325.5400085449219,1061,325.8920013427734
2021-12-28 11:34:00-05:00,325.43499755859375,325.5,325.43499755859375,325.5,325.5,1712,325.81700134277344
2021-12-28 11:35:00-05:00,325.364990234375,325.3999938964844,325.364990234375,325.3999938964844,325.3999938964844,330,325.72300109863284
2021-12-28 11:36:00-05:00,325.57000732421875,325.5799865722656,325.55999755859375,325.55999755859375,325.55999755859375,759,325.67100219726564
2021-12-28 11:37:00-05:00,325.42999267578125,325.4599914550781,325.3500061035156,325.4599914550781,325.4599914550781,2609,325.6290008544922
2021-12-28 11:38:00-05:00,325.44000244140625,325.4599914550781,325.375,325.375,325.375,1540,325.57850036621096
2021-12-28 11:39:00-05:00,325.3900146484375,325.3900146484375,325.3900146484375,325.3900146484375,325.3900146484375,355,325.5225006103516
2021-12-28 11:40:00-05:00,325.375,325.4800109863281,325.260009765625,325.260009765625,325.260009765625,1935,325.4825012207031
2021-12-28 11:41:00-05:00,325.22100830078125,325.22100830078125,325.1191101074219,325.1191101074219,325.1191101074219,2115,325.4184112548828
2021-12-28 11:42:00-05:00,324.9649963378906,324.9649963378906,324.8800048828125,324.8800048828125,324.8800048828125,593,325.3484130859375
2021-12-28 11:43:00-05:00,324.82000732421875,324.92999267578125,324.82000732421875,324.92999267578125,324.92999267578125,2717,325.28741149902345
2021-12-28 11:44:00-05:00,324.79998779296875,324.79998779296875,324.3900146484375,324.55999755859375,324.55999755859375,3446,325.1934112548828
2021-12-28 11:45:00-05:00,324.5199890136719,324.57000732421875,324.489990234375,324.5249938964844,324.5249938964844,2370,325.1059112548828
2021-12-28 11:46:00-05:00,324.4200134277344,324.4200134277344,324.3800048828125,324.3800048828125,324.3800048828125,924,324.9879119873047
2021-12-28 11:47:00-05:00,324.5050048828125,324.6199951171875,324.5,324.5400085449219,324.5400085449219,2112,324.8959136962891
2021-12-28 11:48:00-05:00,324.42999267578125,324.5299987792969,324.42999267578125,324.4620056152344,324.4620056152344,775,324.8046142578125
2021-12-28 11:49:00-05:00,324.510009765625,324.5199890136719,324.510009765625,324.5199890136719,324.5199890136719,614,324.7176116943359
2021-12-28 11:50:00-05:00,324.29998779296875,324.3999938964844,324.260009765625,324.302490234375,324.302490234375,3131,324.6218597412109
2021-12-28 11:51:00-05:00,324.2900085449219,324.2900085449219,324.2300109863281,324.2300109863281,324.2300109863281,854,324.53294982910154
2021-12-28 11:52:00-05:00,324.1600036621094,324.1600036621094,324.0,324.0,324.0,1108,324.4449493408203
2021-12-28 11:53:00-05:00,324.07000732421875,324.1400146484375,324.0299987792969,324.0799865722656,324.0799865722656,2781,324.3599487304688
2021-12-28 11:54:00-05:00,324.0278015136719,324.0278015136719,323.9800109863281,323.9800109863281,323.9800109863281,1478,324.3019500732422
2021-12-28 11:55:00-05:00,323.9700012207031,324.1099853515625,323.9599914550781,324.0199890136719,324.0199890136719,2332,324.25144958496094
2021-12-28 11:56:00-05:00,324.0,324.0199890136719,323.8800048828125,323.8800048828125,323.8800048828125,1867,324.2014495849609
2021-12-28 11:57:00-05:00,323.9100036621094,324.0,323.9100036621094,324.0,324.0,1642,324.14744873046874
2021-12-28 11:58:00-05:00,323.8999938964844,324.0299987792969,323.8800048828125,324.0299987792969,324.0299987792969,2893,324.104248046875
2021-12-28 11:59:00-05:00,323.9200134277344,323.9200134277344,323.760009765625,323.7900085449219,323.7900085449219,1417,324.03125
2021-12-28 12:00:00-05:00,323.70001220703125,323.80999755859375,323.69000244140625,323.69000244140625,323.69000244140625,3570,323.9700012207031
2021-12-28 12:01:00-05:00,323.7850036621094,323.8699951171875,323.7300109863281,323.82391357421875,323.82391357421875,3427,323.9293914794922
2021-12-28 12:02:00-05:00,323.8699951171875,323.9599914550781,323.8699951171875,323.9599914550781,323.9599914550781,1337,323.925390625
2021-12-28 12:03:00-05:00,323.8900146484375,324.1099853515625,323.8900146484375,324.1099853515625,324.1099853515625,2698,323.9283905029297
2021-12-28 12:04:00-05:00,324.2300109863281,324.2300109863281,324.1700134277344,324.17498779296875,324.17498779296875,752,323.94788818359376
2021-12-28 12:05:00-05:00,324.1099853515625,324.1099853515625,324.0400085449219,324.05999755859375,324.05999755859375,1326,323.95188903808594
2021-12-28 12:06:00-05:00,323.8699951171875,323.8699951171875,323.8699951171875,323.8699951171875,323.8699951171875,763,323.9508880615234
2021-12-28 12:07:00-05:00,323.92999267578125,323.9700012207031,323.82000732421875,323.82000732421875,323.82000732421875,1080,323.9328887939453
2021-12-28 12:08:00-05:00,323.7799987792969,323.864990234375,323.7799987792969,323.79998779296875,323.79998779296875,1552,323.9098876953125
2021-12-28 12:09:00-05:00,323.80999755859375,323.8299865722656,323.6400146484375,323.7049865722656,323.7049865722656,901,323.90138549804686
2021-12-28 12:10:00-05:00,323.6700134277344,323.82000732421875,323.6600036621094,323.7699890136719,323.7699890136719,2881,323.9093841552734
2021-12-28 12:11:00-05:00,323.7300109863281,323.7699890136719,323.69500732421875,323.7699890136719,323.7699890136719,1865,323.90399169921875
2021-12-28 12:12:00-05:00,323.8074951171875,324.0299987792969,323.8074951171875,323.95001220703125,323.95001220703125,1673,323.9029937744141
2021-12-28 12:13:00-05:00,323.9599914550781,323.9700012207031,323.9100036621094,323.9700012207031,323.9700012207031,1752,323.8889953613281
2021-12-28 12:15:00-05:00,323.95001220703125,323.9700012207031,323.95001220703125,323.9700012207031,323.9700012207031,532,323.8684967041016
2021-12-28 12:16:00-05:00,323.9700012207031,323.9700012207031,323.95001220703125,323.95001220703125,323.95001220703125,896,323.8574981689453
2021-12-28 12:17:00-05:00,323.8999938964844,323.8999938964844,323.8035888671875,323.8035888671875,323.8035888671875,1194,323.8508575439453
2021-12-28 12:18:00-05:00,323.79010009765625,323.92999267578125,323.760009765625,323.760009765625,323.760009765625,2523,323.84485778808596
2021-12-28 12:20:00-05:00,323.6600036621094,323.7200012207031,323.6499938964844,323.7200012207031,323.7200012207031,1527,323.83685913085935
2021-12-28 12:21:00-05:00,323.6499938964844,323.80999755859375,323.6400146484375,323.80999755859375,323.80999755859375,2952,323.8473602294922
2021-12-28 12:22:00-05:00,323.8500061035156,323.8500061035156,323.75,323.75,323.75,1720,323.845361328125
2021-12-28 12:23:00-05:00,323.7300109863281,323.80999755859375,323.70001220703125,323.70001220703125,323.70001220703125,2534,323.83836364746094
2021-12-28 12:24:00-05:00,323.6600036621094,323.7550048828125,323.6600036621094,323.7550048828125,323.7550048828125,644,323.81886291503906
2021-12-28 12:25:00-05:00,323.6600036621094,323.8038024902344,323.6600036621094,323.7099914550781,323.7099914550781,1322,323.79286193847656
2021-12-28 12:26:00-05:00,323.70001220703125,324.04998779296875,323.70001220703125,324.04998779296875,324.04998779296875,3046,323.8008605957031
2021-12-28 12:27:00-05:00,324.06500244140625,324.06500244140625,323.9100036621094,323.92999267578125,323.92999267578125,7187,323.7988586425781
2021-12-28 12:28:00-05:00,323.8399963378906,323.885009765625,323.57000732421875,323.57000732421875,323.57000732421875,4636,323.77550048828124
2021-12-28 12:29:00-05:00,323.5899963378906,323.6600036621094,323.4800109863281,323.4800109863281,323.4800109863281,3069,323.74750061035155
2021-12-28 12:30:00-05:00,323.4200134277344,323.6700134277344,323.3800048828125,323.6700134277344,323.6700134277344,2341,323.7425018310547
2021-12-28 12:31:00-05:00,323.7300109863281,323.7300109863281,323.6099853515625,323.6099853515625,323.6099853515625,1534,323.7225006103516
2021-12-28 12:32:00-05:00,323.32000732421875,323.32000732421875,323.2699890136719,323.2699890136719,323.2699890136719,1299,323.67449951171875
2021-12-28 12:33:00-05:00,323.29998779296875,323.29998779296875,323.29998779296875,323.29998779296875,323.29998779296875,596,323.6344970703125
2021-12-28 12:34:00-05:00,323.2450866699219,323.2450866699219,323.0799865722656,323.0799865722656,323.0799865722656,454,323.56699523925784
2021-12-28 12:35:00-05:00,323.0799865722656,323.1650085449219,323.0799865722656,323.0899963378906,323.0899963378906,971,323.50499572753904
2021-12-28 12:36:00-05:00,323.135009765625,323.135009765625,323.135009765625,323.135009765625,323.135009765625,270,323.4134979248047
2021-12-28 12:37:00-05:00,323.2099914550781,323.4200134277344,323.2099914550781,323.3999938964844,323.3999938964844,2807,323.360498046875
2021-12-28 12:38:00-05:00,323.3800048828125,323.3800048828125,323.2099914550781,323.2200012207031,323.2200012207031,1193,323.32549743652345
2021-12-28 12:39:00-05:00,323.3800048828125,323.5799865722656,323.3800048828125,323.5799865722656,323.5799865722656,1497,323.3354949951172
2021-12-28 12:40:00-05:00,323.5486145019531,323.5486145019531,323.5486145019531,323.5486145019531,323.5486145019531,222,323.32335510253904
2021-12-28 12:41:00-05:00,323.6339111328125,323.6400146484375,323.5963134765625,323.6400146484375,323.6400146484375,1854,323.32635803222655
2021-12-28 12:42:00-05:00,323.7799987792969,323.7799987792969,323.6700134277344,323.7799987792969,323.7799987792969,772,323.3773590087891
2021-12-28 12:43:00-05:00,323.7300109863281,323.739990234375,323.6600036621094,323.6600036621094,323.6600036621094,1483,323.4133605957031
2021-12-28 12:45:00-05:00,323.6600036621094,323.6600036621094,323.5799865722656,323.6300048828125,323.6300048828125,1505,323.46836242675784
2021-12-28 12:46:00-05:00,323.6400146484375,323.6400146484375,323.6400146484375,323.6400146484375,323.6400146484375,213,323.5233642578125
2021-12-28 12:47:00-05:00,323.69000244140625,323.7777099609375,323.69000244140625,323.7777099609375,323.7777099609375,856,323.58763427734374
2021-12-28 12:48:00-05:00,323.8299865722656,323.8299865722656,323.7650146484375,323.7799987792969,323.7799987792969,861,323.625634765625
2021-12-28 12:49:00-05:00,323.7650146484375,323.7749938964844,323.69000244140625,323.69000244140625,323.69000244140625,1791,323.6726348876953
2021-12-28 12:50:00-05:00,323.6000061035156,323.7950134277344,323.5899963378906,323.7890930175781,323.7890930175781,1344,323.69354553222655
2021-12-28 12:51:00-05:00,323.8399963378906,323.8399963378906,323.8399963378906,323.8399963378906,323.8399963378906,448,323.7226837158203
2021-12-28 12:52:00-05:00,323.7850036621094,323.8500061035156,323.7850036621094,323.8500061035156,323.8500061035156,998,323.7436828613281
2021-12-28 12:53:00-05:00,323.739990234375,323.7799987792969,323.7200012207031,323.7799987792969,323.7799987792969,656,323.7436828613281
2021-12-28 12:54:00-05:00,323.7799987792969,323.7799987792969,323.7799987792969,323.7799987792969,323.7799987792969,812,323.75568237304685
2021-12-28 12:57:00-05:00,323.8699951171875,323.8699951171875,323.8699951171875,323.8699951171875,323.8699951171875,813,323.77968139648436
2021-12-28 12:58:00-05:00,323.8949890136719,323.9289855957031,323.8949890136719,323.9289855957031,323.9289855957031,562,323.80857849121094
2021-12-28 12:59:00-05:00,323.8699951171875,323.8699951171875,323.7300109863281,323.7300109863281,323.7300109863281,809,323.80380859375
2021-12-28 13:00:00-05:00,323.7749938964844,323.7749938964844,323.510009765625,323.54150390625,323.54150390625,3083,323.7799591064453
2021-12-28 13:01:00-05:00,323.6300048828125,323.7099914550781,323.6300048828125,323.7099914550781,323.7099914550781,2601,323.7819580078125
2021-12-28 13:03:00-05:00,324.0,324.0,323.8699951171875,323.8699951171875,323.8699951171875,1924,323.79004821777346
2021-12-28 13:04:00-05:00,323.9549865722656,324.010009765625,323.9549865722656,324.010009765625,324.010009765625,363,323.8070495605469
2021-12-28 13:05:00-05:00,323.9599914550781,323.9599914550781,323.9599914550781,323.9599914550781,323.9599914550781,460,323.81804809570315
2021-12-28 13:06:00-05:00,323.9549865722656,323.9549865722656,323.9549865722656,323.9549865722656,323.9549865722656,1571,323.835546875
2021-12-28 13:07:00-05:00,323.8500061035156,323.8900146484375,323.80999755859375,323.8346862792969,323.8346862792969,790,323.841015625
2021-12-28 13:08:00-05:00,323.79998779296875,323.9649963378906,323.69000244140625,323.9649963378906,323.9649963378906,2814,323.8505157470703
2021-12-28 13:09:00-05:00,324.00970458984375,324.010009765625,323.9599914550781,323.989990234375,323.989990234375,2115,323.8566162109375
2021-12-28 13:10:00-05:00,323.9800109863281,323.9800109863281,323.8599853515625,323.94000244140625,323.94000244140625,778,323.8776153564453
2021-12-28 13:11:00-05:00,323.9599914550781,323.98040771484375,323.9599914550781,323.98040771484375,323.98040771484375,583,323.9215057373047
