Time,Open,High,Close,Low,Volume
 09:30,2815.13,2815.13,2815.13,2815.13,37558
 09:31,2818.11,2819.43,2813.96,2812.59,8106
 09:32,2815.61,2817.0,2815.12,2813.66,5847
 09:33,2814.33,2814.45,2813.55,2811.54,4594
 09:34,2814.05,2816.48,2812.78,2811.46,6087
 09:35,2816.73,2824.01,2824.01,2816.73,5621
 09:36,2823.78,2823.78,2822.12,2820.01,4128
 09:37,2820.12,2822.12,2821.704,2819.53,3429
 09:38,2822.4,2828.355,2827.78,2821.675,3522
 09:39,2830.0,2838.0,2836.3,2830.0,6865
 09:40,2830.44,2832.28,2821.181,2821.181,3580
 09:41,2824.1,2824.11,2823.96,2823.96,2042
 09:42,2823.0,2823.0,2823.0,2823.0,2084
 09:43,2828.44,2835.99,2835.99,2828.44,2669
 09:44,2834.37,2836.56,2834.726,2832.7,3529
 09:45,2834.34,2834.34,2832.39,2830.09,3533
 09:46,2834.71,2834.71,2834.66,2834.66,1162
 09:47,2830.74,2831.31,2829.76,2829.76,1906
 09:48,2832.43,2832.65,2831.41,2831.41,2503
 09:49,2829.69,2829.69,2826.31,2826.19,2632
 09:50,2824.65,2826.72,2825.688,2823.4,3390
 09:51,2826.555,2827.37,2823.35,2823.35,4425
 09:52,2824.85,2825.52,2821.14,2820.0,4062
 09:53,2820.15,2822.885,2822.53,2820.15,2011
 09:54,2820.7,2824.15,2824.15,2819.679,4742
 09:55,2824.4,2830.12,2828.24,2824.4,4113
 09:56,2828.01,2828.01,2828.01,2828.01,962
 09:57,2830.385,2832.14,2825.125,2824.67,9958
 09:58,2823.96,2826.95,2823.98,2823.96,3382
 09:59,2821.98,2821.98,2821.98,2821.98,901
 10:00,2821.09,2824.44,2824.44,2819.66,4580
 10:01,2823.68,2823.68,2821.53,2821.34,1793
 10:02,2818.23,2822.0,2820.05,2818.23,6682
 10:03,2819.65,2821.08,2818.15,2818.15,2941
 10:04,2818.9,2818.9,2817.01,2817.01,2045
 10:05,2818.03,2818.18,2816.67,2815.0,4098
 10:06,2815.141,2816.47,2816.47,2814.98,2280
 10:07,2816.05,2816.41,2816.41,2814.58,2726
 10:08,2813.4,2814.18,2812.72,2812.72,2493
 10:09,2811.99,2813.0,2813.0,2811.0,3271
 10:10,2812.33,2812.56,2812.56,2812.18,1746
 10:11,2811.75,2813.12,2813.12,2810.18,4972
 10:12,2812.67,2812.67,2812.67,2812.67,745
 10:13,2810.37,2811.71,2810.06,2809.95,6053
 10:14,2808.68,2808.68,2805.86,2805.86,6886
 10:15,2807.47,2807.47,2806.98,2805.0,4381
 10:16,2808.13,2808.46,2808.46,2808.13,1300
 10:17,2812.15,2815.633,2815.26,2812.03,3367
 10:18,2819.97,2819.97,2817.32,2817.32,1481
 10:19,2819.18,2821.625,2821.3,2819.18,3136
 10:20,2822.94,2823.58,2818.53,2818.53,4385
 10:21,2819.331,2820.63,2820.14,2818.88,2023
 10:22,2819.42,2820.0,2818.37,2818.37,2029
 10:23,2816.835,2816.835,2816.835,2816.835,963
 10:24,2816.59,2816.59,2814.72,2813.86,2238
 10:25,2813.06,2814.08,2814.08,2812.9,3842
 10:26,2812.55,2813.73,2813.73,2812.55,3467
 10:27,2812.92,2816.585,2816.31,2812.92,5784
 10:28,2816.18,2817.01,2817.01,2816.18,1367
 10:29,2816.12,2816.12,2814.37,2814.37,2035
 10:30,2812.55,2812.55,2810.06,2810.06,2959
 10:31,2811.95,2814.31,2814.31,2810.58,3086
 10:33,2813.59,2815.89,2815.89,2813.57,2383
 10:34,2816.67,2817.45,2817.45,2816.67,2176
 10:35,2817.89,2821.31,2821.275,2817.89,4322
 10:36,2827.211,2827.211,2827.211,2827.211,607
 10:37,2825.19,2825.19,2825.19,2825.19,1687
 10:38,2824.59,2825.12,2825.12,2824.41,2456
 10:39,2828.53,2828.53,2828.53,2828.53,3244
 10:41,2828.0,2828.1,2826.01,2826.01,3438
 10:43,2827.08,2827.71,2827.71,2826.87,2585
 10:44,2830.0,2831.27,2831.27,2829.03,1977
 10:45,2831.58,2831.58,2828.8,2828.8,4656
 10:46,2830.36,2830.36,2826.41,2825.16,3376
 10:47,2826.46,2827.5,2826.39,2826.39,2135
