Time,Open,High,Close,Low,Volume
 09:30,118.5,118.83,118.2,117.65,762506
 09:31,118.13,118.37,117.75,117.75,141476
 09:32,117.71,118.2,118.05,117.5,78588
 09:33,118.02,118.38,117.77,117.75,79320
 09:34,117.75,118.02,117.825,117.57,111430
 09:35,117.87,118.6,118.44,117.83,115876
 09:36,118.42,118.49,117.607,117.55,114556
 09:37,117.645,117.75,117.04,116.82,195850
 09:38,117.01,117.36,117.19,116.891,101035
 09:39,117.15,117.61,117.61,117.15,158004
 09:40,117.575,117.575,116.735,116.689,180113
 09:41,116.754,116.92,116.62,116.52,115086
 09:42,116.6,116.97,116.82,116.32,165697
 09:43,116.82,117.24,117.09,116.71,87445
 09:44,117.09,117.26,116.707,116.61,72816
 09:45,116.63,116.67,116.09,116.07,117889
 09:46,116.1,116.159,115.76,115.72,165287
 09:47,115.8,116.269,116.269,115.67,110806
 09:48,116.26,116.45,116.11,116.03,117918
 09:49,116.045,116.14,115.92,115.69,101694
 09:50,115.88,116.25,116.22,115.84,90983
 09:51,116.215,116.31,115.84,115.8,73863
 09:52,115.881,116.16,116.03,115.64,111938
 09:53,116.0,116.25,116.05,115.77,87690
 09:54,116.01,116.39,116.36,115.91,75546
 09:55,116.39,116.78,116.54,116.26,131511
 09:56,116.58,116.67,116.42,116.42,80420
 09:57,116.5,116.84,116.52,116.46,91322
 09:58,116.53,116.89,116.742,116.46,66689
 09:59,116.74,117.09,116.94,116.7,97960
 10:00,116.86,116.9,116.319,116.25,134757
 10:01,116.26,116.46,116.44,116.15,77015
 10:02,116.38,116.8,116.611,116.34,78768
 10:03,116.61,116.61,116.57,116.41,58035
 10:04,116.56,116.8,116.76,116.55,399293
 10:05,116.76,116.84,116.655,116.34,66297
 10:06,116.659,117.03,116.721,116.659,83633
 10:07,116.72,116.83,116.775,116.68,35302
 10:08,116.76,116.94,116.871,116.51,77508
 10:09,116.83,116.9,116.643,116.55,108584
 10:10,116.64,116.89,116.8,116.48,48602
 10:11,116.8,116.89,116.52,116.485,42181
 10:12,116.498,116.64,116.37,116.324,51586
 10:13,116.37,116.71,116.55,116.34,44408
 10:14,116.57,116.68,116.68,116.44,46808
 10:15,116.635,116.86,116.86,116.625,16456
 10:16,116.855,117.0,116.928,116.69,63302
 10:17,116.945,117.287,117.26,116.901,65403
 10:18,117.3,117.3,117.239,117.1,43866
 10:19,117.21,117.25,116.992,116.8,124713
 10:20,116.948,117.35,117.305,116.948,42639
 10:21,117.261,117.35,117.24,117.21,71651
 10:22,117.28,117.39,117.333,117.1,46891
 10:23,117.3,117.45,117.23,117.23,32735
 10:24,117.22,117.22,116.955,116.92,41306
 10:25,116.945,116.945,116.86,116.81,48627
 10:26,116.85,116.87,116.77,116.73,29656
 10:27,116.73,116.975,116.955,116.7,55084
 10:28,116.94,116.955,116.835,116.75,65882
 10:29,116.86,116.89,116.745,116.73,36029
 10:30,116.71,116.74,116.643,116.56,80725
 10:31,116.615,116.615,116.42,116.31,64319
 10:32,116.41,116.53,116.39,116.34,38651
 10:33,116.37,116.5,116.445,116.26,39480
 10:34,116.44,116.52,116.28,116.2,43925
 10:35,116.3,116.46,116.16,116.16,48433
 10:36,116.215,116.42,116.338,116.2,38263
 10:37,116.355,116.44,116.23,116.22,32798
 10:38,116.22,116.34,116.19,116.14,60460
 10:39,116.18,116.3,116.28,116.13,39368
 10:40,116.278,116.395,116.18,116.12,38686
 10:41,116.16,116.16,116.12,115.99,96693
 10:42,116.09,116.12,116.06,116.0,37310
 10:43,116.041,116.19,116.02,115.94,55064
 10:44,116.04,116.14,116.06,116.01,27019
 10:45,116.06,116.071,115.955,115.93,111419
 10:46,115.979,116.17,116.12,115.97,51706
 10:47,116.148,116.169,115.85,115.83,107792
 10:48,115.88,115.9,115.77,115.72,77738
 10:49,115.8,115.8,115.61,115.55,85115
 10:50,115.61,115.64,115.295,115.27,192901
 10:51,115.26,115.38,115.34,115.21,61011
 10:52,115.29,115.34,115.077,115.07,73028
 10:53,115.075,115.24,115.065,115.057,48703
 10:54,115.05,115.13,115.0,114.81,216337
 10:55,114.97,115.14,115.01,114.86,88336
 10:56,115.06,115.134,115.05,114.98,69629
 10:57,115.058,115.09,114.96,114.88,82069
 10:58,114.97,115.0,115.0,114.83,56169
 10:59,114.98,115.12,115.11,114.91,51406
 11:00,115.12,115.34,115.27,115.12,104450
 11:01,115.27,115.31,115.13,115.1,60132
 11:02,115.13,115.14,115.05,114.971,46013
 11:03,115.05,115.05,114.989,114.89,66429
 11:04,114.98,115.065,115.02,114.96,41280
 11:05,115.03,115.03,114.859,114.44,185653
 11:06,114.83,115.08,115.02,114.815,62647
 11:07,115.0,115.05,114.96,114.84,50719
 11:08,114.975,115.02,114.91,114.87,46673
 11:09,114.925,115.199,115.09,114.901,70754
 11:10,115.05,115.14,115.05,115.0,75803
 11:11,115.03,115.25,114.93,114.93,99064
 11:12,114.94,115.21,115.04,114.85,124074
 11:13,115.01,115.04,115.032,114.82,70084
 11:14,115.011,115.05,114.675,114.62,79203
 11:15,114.68,114.69,114.51,114.44,81895
 11:16,114.51,114.78,114.78,114.48,64788
 11:17,114.775,114.88,114.78,114.71,43273
 11:18,114.76,114.83,114.783,114.75,34261
 11:19,114.78,114.83,114.783,114.595,54964
 11:20,114.76,114.78,114.77,114.627,57440
 11:21,114.78,114.86,114.745,114.73,42423
 11:22,114.745,114.95,114.75,114.64,73541
 11:23,114.76,114.78,114.72,114.58,39404
 11:24,114.708,114.95,114.8,114.708,40926
 11:25,114.805,115.0,114.91,114.79,60415
 11:26,114.9,114.92,114.85,114.72,42232
 11:27,114.85,114.99,114.82,114.71,55817
 11:28,114.8,114.91,114.91,114.79,48871
 11:29,114.885,114.925,114.75,114.735,32456
 11:30,114.727,114.772,114.73,114.67,35223
 11:31,114.76,114.91,114.85,114.66,47302
 11:32,114.871,114.89,114.695,114.68,37806
 11:33,114.7,114.71,114.57,114.5,68887
 11:34,114.58,114.61,114.5,114.5,52712
 11:35,114.53,114.56,114.32,114.26,176149
 11:36,114.33,114.39,114.18,114.11,85418
 11:37,114.16,114.24,114.083,114.02,104566
 11:38,114.05,114.34,114.3,114.02,125557
 11:39,114.29,114.44,114.41,114.29,53172
 11:40,114.38,114.44,114.105,114.01,130884
 11:41,114.07,114.21,114.18,114.06,64268
 11:42,114.2,114.37,114.23,114.2,49882
 11:43,114.17,114.41,114.319,114.17,54677
 11:44,114.32,114.5,114.479,114.29,60832
 11:45,114.43,114.5,114.42,114.35,57983
 11:46,114.42,114.59,114.405,114.34,46285
 11:47,114.43,114.455,114.241,114.2,28747
 11:48,114.26,114.415,114.38,114.26,27811
 11:49,114.37,114.49,114.29,114.27,43023
 11:50,114.285,114.445,114.445,114.27,43794
 11:51,114.455,114.6,114.39,114.33,73485
 11:52,114.378,114.52,114.48,114.345,44044
 11:53,114.48,114.57,114.57,114.44,46714
 11:54,114.56,114.68,114.645,114.54,61518
 11:55,114.62,114.65,114.51,114.49,45820
