Time,Open,High,Close,Low,Volume
 09:30,312.91,312.91,312.8,311.76,45700
 09:31,313.76,313.76,313.105,312.83,12878
 09:32,312.275,313.03,312.818,311.86,4014
 09:33,313.365,314.689,314.689,313.365,2788
 09:34,314.35,315.5,314.8,314.06,9195
 09:35,314.66,315.74,315.74,314.66,3583
 09:36,315.5,315.5,314.2,314.2,5311
 09:37,314.38,314.86,314.04,314.04,3987
 09:38,314.33,314.33,314.2,313.825,4810
 09:39,314.55,314.93,314.92,314.51,6334
 09:40,315.075,315.15,313.785,313.785,9099
 09:41,313.825,313.93,313.93,313.665,1576
 09:42,313.65,314.08,314.08,313.55,6473
 09:43,313.97,314.38,314.115,313.635,2610
 09:44,314.06,314.06,313.7,313.43,3151
 09:45,313.12,313.53,312.91,312.88,3510
 09:46,313.14,313.52,313.29,313.14,3680
 09:47,313.245,313.245,312.93,312.6,1387
 09:48,312.91,313.24,312.72,312.5,8471
 09:49,312.715,313.08,312.205,312.205,11351
 09:50,312.33,312.38,311.99,311.99,1542
 09:51,311.92,312.4,311.7,311.327,6987
 09:52,311.86,311.97,311.14,311.14,3893
 09:53,311.1,311.95,311.02,310.89,12935
 09:54,311.08,311.2,310.74,310.41,8897
 09:55,310.94,311.24,311.24,310.94,3045
 09:56,311.09,311.22,310.92,310.89,9628
 09:57,310.91,311.85,311.4,310.91,11445
 09:58,311.4,311.55,311.3,311.27,4445
 09:59,311.33,311.44,311.17,310.99,9637
 10:00,311.205,311.4,311.3,310.739,6454
 10:01,310.94,311.115,310.443,310.443,4012
 10:02,310.08,310.29,310.25,310.0,7065
 10:03,310.265,310.265,309.54,309.54,5703
 10:04,310.02,310.07,309.705,309.705,4512
 10:05,309.84,309.84,308.72,308.471,5016
 10:06,308.95,309.17,308.97,308.85,6349
 10:07,308.92,309.12,308.79,308.79,3977
 10:08,308.91,308.91,308.22,308.17,8090
 10:09,308.23,308.4,308.19,308.14,5762
 10:10,308.22,308.22,307.9,307.7,12529
 10:11,307.9,308.23,308.23,307.89,4367
 10:12,308.37,308.37,308.2,307.853,8209
 10:13,308.195,308.47,308.125,308.125,2190
 10:14,308.24,308.27,308.06,307.86,10045
 10:15,307.995,308.32,308.13,307.69,20479
 10:16,308.32,308.985,308.67,308.32,6342
 10:17,308.81,308.84,308.675,308.49,4821
 10:18,308.675,308.675,307.93,307.87,8628
 10:19,307.9,307.9,307.35,307.23,8371
 10:20,307.335,307.785,307.345,307.28,66434
 10:21,307.46,307.54,307.1,306.85,10705
 10:22,307.09,307.26,306.79,306.69,6063
 10:23,306.68,307.1,306.845,306.68,5315
 10:24,307.28,307.52,307.52,306.877,1423
 10:25,307.44,307.44,306.97,306.95,3825
 10:26,306.97,307.58,307.58,306.97,4054
 10:27,307.85,308.02,307.805,307.8,1409
 10:28,307.92,307.99,307.31,307.31,7042
 10:29,307.375,307.675,307.24,307.24,5596
 10:30,307.33,308.19,307.94,307.33,11945
 10:31,308.24,308.3,308.12,308.12,2536
 10:33,308.28,308.75,308.75,308.28,9208
 10:34,308.735,308.735,308.56,308.55,2664
 10:35,308.52,308.89,308.89,308.43,2442
 10:36,309.11,309.12,308.99,308.99,798
 10:37,308.97,309.17,308.39,308.35,19628
 10:38,308.53,308.795,308.5,308.45,12588
 10:39,308.62,308.9,308.78,308.61,5631
 10:40,308.64,308.69,308.525,308.42,17297
 10:41,308.639,308.639,308.41,308.41,4207
 10:42,308.52,308.7,308.63,308.36,10737
 10:43,308.85,309.046,308.895,308.731,2223
 10:44,309.06,309.26,309.155,308.9,4923
 10:45,309.259,309.415,309.235,309.015,9160
 10:46,309.13,309.22,308.97,308.78,19027
 10:47,309.075,309.43,309.175,308.88,15274
 10:48,309.21,309.359,309.16,308.96,1113
 10:49,309.18,309.195,308.65,308.65,3176
 10:50,308.67,308.67,308.56,308.55,5764
 10:51,308.6,308.6,308.31,308.1,6032
 10:52,308.36,308.37,308.193,308.182,2158
 10:53,308.15,308.16,307.92,307.92,4697
 10:54,308.09,308.16,308.16,307.87,7700
 10:55,308.15,308.41,308.19,308.15,7379
 10:56,308.29,308.43,308.255,308.201,3300
 10:57,308.39,308.4,308.21,308.16,2337
 10:58,308.03,308.14,308.14,307.77,7083
 10:59,308.14,308.21,307.95,307.95,2679
 11:00,307.91,308.08,307.95,307.89,2383
 11:01,307.91,308.7,308.7,307.9,9417
 11:02,308.61,308.61,308.49,308.49,2188
 11:03,308.3,308.4,308.35,308.23,7000
 11:04,308.17,308.18,308.145,307.995,4189
 11:05,308.03,308.11,307.985,307.97,3539
 11:06,307.86,308.039,307.95,307.86,1119
 11:07,308.039,308.29,308.29,307.83,5483
